offer_id,token,position,pos_tag,label
1122,Habana,9,np00000,
1122,",",15,fc,
1122,Cuba,17,np00000,
1122,–,22,fg,
1122,$,24,zm,
1122,"3,003",25,dn0000,
1123,CDMX,0,np00000,
1123,a,5,sp000,
1123,Orlando,7,np00000,
1123,–,15,fg,
1123,$,17,zm,
1123,"3,183",18,dn0000,
1123,¡,24,faa,
1123,Directos,25,aq0000,
1123,!,33,fat,
1124,¡,0,faa,
1124,Vuelo,1,vmm0000,
1124,Directo,7,aq0000,
1124,!,14,fat,
1124,CDMX,16,np00000,
1124,a,21,sp000,
1124,Calgary,23,np00000,
1124,",",30,fc,
1124,Canadá,32,np00000,
1124,–,39,fg,
1124,$,41,zm,
1124,"5,540",42,dn0000,
1125,¡,0,faa,
1125,CDMX,1,np00000,
1125,a,6,sp000,
1125,Yellowknife,8,np00000,
1125,",",19,fc,
1125,Ártico,21,np00000,
1125,Canadiense,28,np00000,
1125,!,38,fat,
1125,–,40,fg,
1125,$,42,zm,
1125,"5,961",43,dn0000,
1126,¡,0,faa,
1126,CDMX,1,np00000,
1126,a,6,sp000,
1126,Santa,8,np00000,
1126,Marta,14,np00000,
1126,",",19,fc,
1126,Colombia,21,np00000,
1126,!,29,fat,
1126,–,31,fg,
1126,$,33,zm,
1126,"6,867",34,dn0000,
1127,L,0,np00000,
1127,.,1,fp,
1127,A,2,sp000,
1127,.,1,fp,
1127,a,5,sp000,
1127,China,7,np00000,
1127,–,13,fg,
1127,$,15,zm,
1127,"7,239",16,z0,
1128,CDMX,0,np00000,
1128,a,5,sp000,
1128,India,7,np00000,
1128,–,13,fg,
1128,$,15,zm,
1128,"8,339",16,dn0000,
1129,GDL,0,np00000,
1129,y,4,cc,
1129,CDMX,6,np00000,
1129,a,11,sp000,
1129,Costa,13,np00000,
1129,Rica,19,np00000,
1129,–,24,fg,
1129,$,26,zm,
1129,"4,075",27,dn0000,
1130,CDMX,0,np00000,
1130,a,5,sp000,
1130,NYC,7,np00000,
1130,+,11,cc,
1130,NYC,7,np00000,
1130,a,5,sp000,
1130,Islandia,19,np00000,
1130,–,28,fg,
1130,$,30,zm,
1130,"8,539",31,dn0000,
1131,CDMX,0,np00000,
1131,a,5,sp000,
1131,Milán,7,np00000,
1131,",",12,fc,
1131,Italia,14,np00000,
1131,–,21,fg,
1131,$,23,zm,
1131,"13,030",24,z0,
1132,CDMX,0,np00000,
1132,a,5,sp000,
1132,Lima,7,np00000,
1132,–,12,fg,
1132,$,14,zm,
1132,"5,573",15,dn0000,
1133,CUN,0,np00000,
1133,y,4,cc,
1133,CDMX,6,np00000,
1133,a,11,sp000,
1133,Dubái,13,np00000,
1133,–,19,fg,
1133,$,21,zm,
1133,"12,685",22,z0,
1134,CDMX,0,np00000,
1134,a,5,sp000,
1134,Medellín,7,np00000,
1134,",",15,fc,
1134,Colombia,17,np00000,
1134,–,26,fg,
1134,$,28,zm,
1134,"5,197",29,dn0000,
1134,.,34,fp,
1134,¡,36,faa,
1134,Opción,37,np00000,
1134,de,9,sp000,
1134,hostal,47,nc0s000,
1134,desde,54,sp000,
1134,141,60,z0,
1134,pesos,64,nc0p000,
1134,la,70,da0000,
1134,noche,73,nc0s000,
1134,con,79,sp000,
1134,desayuno,83,nc0s000,
1134,incluido,92,aq0000,
1134,!,100,fat,
1135,Canadá,0,np00000,
1135,a,1,sp000,
1135,Dinamarca,9,np00000,
1135,–,19,fg,
1135,$,21,zm,
1135,"7,205",22,dn0000,
1136,CUN,0,np00000,
1136,y,4,cc,
1136,CDMX,6,np00000,
1136,a,11,sp000,
1136,Bogotá,13,np00000,
1136,–,20,fg,
1136,$,22,zm,
1136,"3,995",23,dn0000,
1137,CDMX,0,np00000,
1137,a,5,sp000,
1137,Vancouver,7,np00000,
1137,–,17,fg,
1137,$,19,zm,
1137,"5,011",20,dn0000,
1137,¡,26,faa,
1137,Directos,27,aq0000,
1137,!,35,fat,
1138,CDMX,0,np00000,
1138,a,5,sp000,
1138,Puerto,7,np00000,
1138,Escondido,14,aq0000,
1138,–,24,fg,
1138,$,26,nc0p000,
1138,"1,160",27,dn0000,
1138,.,32,fp,
1138,¡,34,faa,
1138,Opción,35,np00000,
1138,de,42,sp000,
1138,hostal,45,nc0s000,
1138,desde,52,sp000,
1138,$,26,zm,
1138,120,59,dn0000,
1138,la,63,da0000,
1138,noche,66,nc0s000,
1138,y,72,cc,
1138,habitaciones,74,nc0p000,
1138,privadas,87,aq0000,
1138,desde,52,sp000,
1138,$,26,nc0p000,
1138,280,103,dn0000,
1138,!,106,fat,
1139,CDMX,0,np00000,
1139,a,5,sp000,
1139,NYC,7,np00000,
1139,–,11,fg,
1139,$,13,zm,
1139,"4,738",14,dn0000,
1140,¡,0,faa,
1140,CDMX,1,np00000,
1140,a,6,sp000,
1140,India,8,np00000,
1140,+,14,cc,
1140,Dubái,16,nc0s000,
1140,!,21,fat,
1140,$,23,zm,
1140,"13,634",24,z0,
1141,India,0,np00000,
1141,¡,6,faa,
1141,3,7,z0,
1141,ciudades,9,nc0p000,
1141,!,17,fat,
1141,–,19,fg,
1141,$,21,zm,
1141,"11,083",22,dn0000,
1142,CDMX,0,np00000,
1142,a,5,sp000,
1142,India,7,np00000,
1142,+,13,rg,
1142,Tailandia,15,np00000,
1142,–,25,fg,
1142,$,27,zm,
1142,"12,291",28,dn0000,
1143,CUN,0,np00000,
1143,a,4,sp000,
1143,Holanda,6,np00000,
1143,–,14,fg,
1143,$,16,zm,
1143,"9,706",17,dn0000,
1144,CDMX,0,np00000,
1144,a,5,sp000,
1144,Venecia,7,np00000,
1144,–,15,fg,
1144,$,17,zm,
1144,"12,433",18,z0,
1145,CDMX,0,np00000,
1145,a,5,sp000,
1145,Roma,7,np00000,
1145,–,12,fg,
1145,$,14,zm,
1145,"12,741",15,z0,
1146,CDMX,0,np00000,
1146,a,5,sp000,
1146,París,7,np00000,
1146,–,13,fg,
1146,$,15,zm,
1146,"13,593",16,z0,
1147,CDMX,0,np00000,
1147,a,5,sp000,
1147,Tel,7,np00000,
1147,Aviv,11,np00000,
1147,–,16,fg,
1147,$,18,zm,
1147,"13,647",19,z0,
1148,CDMX,0,np00000,
1148,a,5,sp000,
1148,L,7,np00000,
1148,.,8,fp,
1148,A,9,sp000,
1148,.,8,fp,
1148,–,12,fg,
1148,$,14,zm,
1148,"3,738",15,dn0000,
1148,¡,21,faa,
1148,Vuelos,22,np00000,
1148,directos,29,aq0000,
1148,!,37,fat,
1149,CDMX,0,np00000,
1149,a,5,sp000,
1149,India,7,np00000,
1149,–,13,fg,
1149,$,15,zm,
1149,"8,715",16,dn0000,
1150,L,0,np00000,
1150,.,1,fp,
1150,A,2,sp000,
1150,.,1,fp,
1150,a,5,sp000,
1150,Bangkok,7,np00000,
1150,–,15,fg,
1150,$,17,zm,
1150,"7,881",18,dn0000,
1151,GDL,0,np00000,
1151,y,4,cc,
1151,CDMX,6,np00000,
1151,a,11,sp000,
1151,Portugal,13,np00000,
1151,–,22,fg,
1151,$,24,zm,
1151,"12,447",25,dn0000,
1152,CUN,0,np00000,
1152,y,4,cc,
1152,CDMX,6,np00000,
1152,a,11,sp000,
1152,Toronto,13,np00000,
1152,–,21,fg,
1152,$,23,zm,
1152,"5,408",24,dn0000,
1152,¡,30,faa,
1152,Vuelos,31,np00000,
1152,directos,38,aq0000,
1152,!,46,fat,
1153,CDMX,0,np00000,
1153,a,5,sp000,
1153,Madrid,7,np00000,
1153,–,14,fg,
1153,$,16,zm,
1153,"11,605",17,dn0000,
1153,¡,24,faa,
1153,Vuelos,25,np00000,
1153,directos,32,aq0000,
1153,!,40,fat,
1154,Mérida,0,np00000,
1154,a,5,sp000,
1154,Hawái,9,np00000,
1154,–,15,fg,
1154,$,17,zm,
1154,"8,459",18,dn0000,
1155,CDMX,0,np00000,
1155,a,5,sp000,
1155,Medellín,7,np00000,
1155,–,16,fg,
1155,$,18,zm,
1155,"5,192",19,dn0000,
1155,¡,25,faa,
1155,Vuelos,26,np00000,
1155,directos,33,aq0000,
1155,!,41,fat,
1156,CDMX,0,np00000,
1156,a,5,sp000,
1156,Cartagena,7,np00000,
1156,–,17,fg,
1156,$,19,zm,
1156,"6,320",20,dn0000,
1157,CDMX,0,np00000,
1157,a,5,sp000,
1157,Barranquilla,7,np00000,
1157,–,20,fg,
1157,$,22,zm,
1157,"6,120",23,dn0000,
1158,CUN,0,np00000,
1158,y,4,cc,
1158,CDMX,6,np00000,
1158,a,11,sp000,
1158,Londres,13,np00000,
1158,–,21,fg,
1158,$,23,zm,
1158,"11,851",24,dn0000,
1159,CUN,0,np00000,
1159,y,4,cc,
1159,CDMX,6,np00000,
1159,a,11,sp000,
1159,Bogotá,13,np00000,
1159,–,21,fg,
1159,$,23,zm,
1159,"4,014",24,z0,
1160,CDMX,0,np00000,
1160,a,5,sp000,
1160,Vancouver,7,np00000,
1160,–,17,fg,
1160,$,19,zm,
1160,"5,033",20,dn0000,
1161,CDMX,0,np00000,
1161,a,5,sp000,
1161,Rep,7,np00000,
1161,.,10,fp,
1161,Dominicana,12,np00000,
1161,–,23,fg,
1161,$,25,zm,
1161,"7,620",26,dn0000,
1162,CDMX,0,np00000,
1162,a,5,sp000,
1162,India,7,np00000,
1162,–,13,fg,
1162,$,15,zm,
1162,"8,638",16,dn0000,
1162,¡,22,faa,
1162,3,19,z0,
1162,fechas,25,nc0p000,
1162,!,31,fat,
1163,CUN,0,np00000,
1163,a,4,sp000,
1163,Holanda,6,np00000,
1163,–,14,fg,
1163,$,16,zm,
1163,"9,843",17,dn0000,
1164,Toronto,0,np00000,
1164,a,8,sp000,
1164,Reikiavik,10,np00000,
1164,–,20,fg,
1164,$,22,zm,
1164,"4,077",23,dn0000,
1164,¡,29,faa,
1164,Vuelos,30,np00000,
1164,directos,37,aq0000,
1164,!,45,fat,
1165,CDMX,0,np00000,
1165,a,5,sp000,
1165,India,7,np00000,
1165,–,13,fg,
1165,$,15,zm,
1165,"8,339",16,dn0000,
1165,¡,22,faa,
1165,Más,23,rg,
1165,fechas,27,nc0p000,
1165,!,33,fat,
1166,CUN,0,np00000,
1166,a,4,sp000,
1166,Chicago,6,np00000,
1166,–,14,fg,
1166,$,16,zm,
1166,"3,494",17,dn0000,
1167,CDMX,0,np00000,
1167,a,5,sp000,
1167,Islas,7,np00000,
1167,Galápagos,13,np00000,
1167,–,23,fg,
1167,$,25,zm,
1167,"9,541",26,dn0000,
1168,Mérida,0,np00000,
1168,a,5,sp000,
1168,Miami,9,np00000,
1168,–,15,fg,
1168,$,17,zm,
1168,"2,232",18,dn0000,
1169,GDL,0,np00000,
1169,y,4,cc,
1169,CDMX,6,np00000,
1169,a,11,sp000,
1169,Costa,13,np00000,
1169,Rica,19,np00000,
1169,–,24,fg,
1169,$,26,zm,
1169,"4,081",27,dn0000,
1170,CUN,0,np00000,
1170,a,4,sp000,
1170,Nueva,6,np00000,
1170,Orleans,12,np00000,
1170,–,20,fg,
1170,$,22,zm,
1170,"3,975",23,dn0000,
1170,¡,29,faa,
1170,Mardi,30,np00000,
1170,Gras,36,np00000,
1170,!,40,fat,
1171,CDMX,0,np00000,
1171,a,5,sp000,
1171,India,7,np00000,
1171,–,13,fg,
1171,$,15,zm,
1171,"8,315",16,dn0000,
1172,CDMX,0,np00000,
1172,a,5,sp000,
1172,Calgary,7,np00000,
1172,–,15,fg,
1172,$,17,zm,
1172,"5,379",18,dn0000,
1173,CUN,0,np00000,
1173,a,4,sp000,
1173,Escocia,6,np00000,
1173,–,14,fg,
1173,$,16,zm,
1173,"10,420",17,dn0000,
1173,¡,24,faa,
1173,Vuelos,25,np00000,
1173,directos,32,aq0000,
1173,!,40,fat,
1174,CDMX,0,np00000,
1174,a,5,sp000,
1174,India,7,np00000,
1174,–,13,fg,
1174,$,15,zm,
1174,"8,282",16,dn0000,
1174,¡,22,faa,
1174,Nuevas,23,np00000,
1174,fechas,30,nc0p000,
1174,!,36,fat,
1175,¡,0,faa,
1175,Todo,1,di0000,
1175,México,6,np00000,
1175,a,13,sp000,
1175,Japón,15,np00000,
1175,!,20,fat,
1175,–,22,fg,
1175,$,24,zm,
1175,"10,138",25,dn0000,
1176,GDL,0,np00000,
1176,y,4,cc,
1176,CDMX,6,np00000,
1176,a,11,sp000,
1176,Tokyo,13,np00000,
1176,–,19,fg,
1176,$,21,zm,
1176,"10,165",22,dn0000,
1177,CDMX,0,np00000,
1177,a,5,sp000,
1177,India,7,np00000,
1177,–,13,fg,
1177,$,15,zm,
1177,"8,867",16,dn0000,
1178,CDMX,0,np00000,
1178,a,5,sp000,
1178,India,7,np00000,
1178,–,13,fg,
1178,$,15,zm,
1178,"8,485",16,dn0000,
1179,CUN,0,np00000,
1179,y,4,cc,
1179,CDMX,6,np00000,
1179,a,11,sp000,
1179,Dubái,13,np00000,
1179,–,19,fg,
1179,$,21,zm,
1179,"12,540",22,dn0000,
1180,CDMX,0,np00000,
1180,a,5,sp000,
1180,Tokyo,7,np00000,
1180,–,13,fg,
1180,$,15,zm,
1180,"10,972",16,dn0000,
1181,CUN,0,np00000,
1181,a,4,sp000,
1181,Bélgica,6,np00000,
1181,–,14,fg,
1181,$,16,zm,
1181,"9,731",17,dn0000,
1182,CDMX,0,np00000,
1182,a,5,sp000,
1182,Lima,7,np00000,
1182,–,12,fg,
1182,$,14,zm,
1182,"5,059",15,w,
1183,Islandia,0,np00000,
1183,a,3,sp000,
1183,Inglaterra,11,np00000,
1183,–,22,fg,
1183,$,24,zm,
1183,"1,156",25,dn0000,
1184,Canadá,0,np00000,
1184,a,1,sp000,
1184,Islandia,9,np00000,
1184,–,18,fg,
1184,$,20,zm,
1184,"4,425",21,z0,
1185,CDMX,0,np00000,
1185,a,5,sp000,
1185,Lima,7,np00000,
1185,–,12,fg,
1185,$,14,zm,
1185,"5,199",15,w,
1186,GDL,0,np00000,
1186,y,4,cc,
1186,CDMX,6,np00000,
1186,a,11,sp000,
1186,L,2,np00000,
1186,.,14,fp,
1186,A,15,sp000,
1186,.,14,fp,
1186,–,18,fg,
1186,$,20,zm,
1186,"3,269",21,z0,
1187,CDMX,0,np00000,
1187,a,5,sp000,
1187,Orlando,7,np00000,
1187,–,15,fg,
1187,$,17,zm,
1187,"3,216",18,z0,
1188,CDMX,0,np00000,
1188,a,5,sp000,
1188,Chile,7,np00000,
1188,–,13,fg,
1188,$,15,zm,
1188,"7,883",16,dn0000,
1189,CDMX,0,np00000,
1189,y,5,cc,
1189,GDL,7,np00000,
1189,a,11,sp000,
1189,Bali,13,np00000,
1189,–,18,fg,
1189,$,20,zm,
1189,"12,603",21,z0,
1190,CDMX,0,np00000,
1190,a,5,sp000,
1190,Puerto,7,np00000,
1190,Escondido,14,aq0000,
1190,–,24,fg,
1190,$,26,nc0p000,
1190,"1,157",27,dn0000,
1191,CDMX,0,np00000,
1191,a,5,sp000,
1191,Lima,7,np00000,
1191,–,12,fg,
1191,$,14,zm,
1191,"5,509",15,w,
1192,Toronto,0,np00000,
1192,a,8,sp000,
1192,Berlín,10,np00000,
1192,–,17,fg,
1192,$,19,zm,
1192,"6,792",20,dn0000,
1193,CDMX,0,np00000,
1193,a,5,sp000,
1193,Miami,7,np00000,
1193,–,13,fg,
1193,$,15,zm,
1193,"4,103",16,dn0000,
1193,¡,22,faa,
1193,Vuelos,23,np00000,
1193,directos,30,aq0000,
1193,!,38,fat,
1194,CDMX,0,np00000,
1194,a,5,sp000,
1194,India,7,np00000,
1194,–,13,fg,
1194,$,15,zm,
1194,"12,879",16,z0,
1195,CUN,0,np00000,
1195,y,4,cc,
1195,CDMX,6,np00000,
1195,a,11,sp000,
1195,La,13,da0000,
1195,Habana,16,np00000,
1195,–,23,fg,
1195,$,25,zm,
1195,"3,219",26,z0,
1196,CUN,0,np00000,
1196,a,4,sp000,
1196,Holanda,6,np00000,
1196,–,14,fg,
1196,$,16,zm,
1196,"9,513",17,dn0000,
1197,CDMX,0,np00000,
1197,a,5,sp000,
1197,Ártico,7,np00000,
1197,–,14,fg,
1197,$,16,zm,
1197,"9,257",17,dn0000,
1198,CDMX,0,np00000,
1198,a,5,sp000,
1198,NYC,7,np00000,
1198,–,11,fg,
1198,$,13,zm,
1198,"4,138",14,dn0000,
1198,¡,20,faa,
1198,Vuelos,21,np00000,
1198,directos,28,aq0000,
1198,!,36,fat,
1199,CDMX,0,np00000,
1199,a,5,sp000,
1199,Islas,7,np00000,
1199,Caimán,13,np00000,
1199,–,20,fg,
1199,$,22,zm,
1199,"9,119",23,z0,
1200,Canadá,0,np00000,
1200,a,1,sp000,
1200,Francia,9,np00000,
1200,–,17,fg,
1200,$,19,zm,
1200,"5,499",20,w,
1201,CDMX,0,np00000,
1201,a,5,sp000,
1201,Puerto,7,np00000,
1201,Escondido,14,aq0000,
1201,–,24,fg,
1201,$,26,nc0p000,
1201,"1,150",27,dn0000,
1202,CDMX,0,np00000,
1202,a,5,sp000,
1202,Japón,7,np00000,
1202,–,13,fg,
1202,$,15,zm,
1202,"10,912",16,dn0000,
1203,Canadá,0,np00000,
1203,a,1,sp000,
1203,Islandia,9,np00000,
1203,–,18,fg,
1203,$,20,zm,
1203,"4,247",21,dn0000,
1204,CUN,0,np00000,
1204,a,4,sp000,
1204,Madrid,6,np00000,
1204,–,13,fg,
1204,$,15,zm,
1204,"10,320",16,dn0000,
1204,¡,23,faa,
1204,Vuelos,24,np00000,
1204,directos,31,aq0000,
1204,!,39,fat,
1205,CDMX,0,np00000,
1205,a,5,sp000,
1205,Vancouver,7,np00000,
1205,–,17,fg,
1205,$,19,zm,
1205,"5,036",20,dn0000,
1205,¡,26,faa,
1205,Vuelos,27,np00000,
1205,directos,34,aq0000,
1205,!,42,fat,
1206,CDMX,0,np00000,
1206,a,5,sp000,
1206,Puerto,7,np00000,
1206,Rico,14,np00000,
1206,–,19,fg,
1206,$,21,zm,
1206,"4,728",22,dn0000,
1207,CDMX,0,np00000,
1207,a,5,sp000,
1207,Calgary,7,np00000,
1207,–,15,fg,
1207,$,17,zm,
1207,"5,513",18,dn0000,
1207,¡,24,faa,
1207,Vuelos,25,np00000,
1207,directos,32,aq0000,
1207,!,40,fat,
1208,CUN,0,np00000,
1208,y,4,cc,
1208,CDMX,6,np00000,
1208,a,11,sp000,
1208,Baréin,13,np00000,
1208,–,20,fg,
1208,$,22,zm,
1208,"8,989",23,dn0000,
1209,CUN,0,np00000,
1209,a,4,sp000,
1209,Alemania,6,np00000,
1209,–,15,fg,
1209,$,17,zm,
1209,"10,168",18,dn0000,
1209,¡,25,faa,
1209,Vuelos,26,np00000,
1209,directos,33,aq0000,
1209,!,41,fat,
1210,CDMX,0,np00000,
1210,a,5,sp000,
1210,Kuwait,7,np00000,
1210,–,14,fg,
1210,$,16,zm,
1210,"10,575",17,dn0000,
1211,CDMX,0,np00000,
1211,a,5,sp000,
1211,Guatemala,7,np00000,
1211,–,17,fg,
1211,$,19,zm,
1211,"3,512",20,dn0000,
1212,CUN,0,np00000,
1212,y,4,cc,
1212,CDMX,6,np00000,
1212,a,11,sp000,
1212,NYC,13,np00000,
1212,–,17,fg,
1212,$,19,zm,
1212,"4,137",20,dn0000,
1213,CUN,0,np00000,
1213,a,4,sp000,
1213,Bélgica,6,np00000,
1213,–,14,fg,
1213,$,16,zm,
1213,"9,392",17,dn0000,
1214,CDMX,0,np00000,
1214,a,5,sp000,
1214,Ártico,7,np00000,
1214,–,14,fg,
1214,$,16,zm,
1214,"9,812",17,dn0000,
1214,¡,23,faa,
1214,Temporada,24,nc0s000,
1214,Auroras,34,np00000,
1214,!,41,fat,
1215,Toronto,0,np00000,
1215,a,8,sp000,
1215,Islandia,10,np00000,
1215,–,19,fg,
1215,$,21,zm,
1215,"4,495",22,dn0000,
1216,CUN,0,np00000,
1216,y,4,cc,
1216,CDMX,6,np00000,
1216,a,11,sp000,
1216,Dubái,13,np00000,
1216,–,19,fg,
1216,$,21,zm,
1216,"11,295",22,dn0000,
1217,CUN,0,np00000,
1217,a,4,sp000,
1217,Londres,6,np00000,
1217,–,14,fg,
1217,$,16,zm,
1217,"10,619",17,z0,
1218,CDMX,0,np00000,
1218,y,5,cc,
1218,GDL,7,np00000,
1218,a,11,sp000,
1218,Japón,13,np00000,
1218,–,19,fg,
1218,$,21,zm,
1218,"11,142",22,dn0000,
1219,CDMX,0,np00000,
1219,a,5,sp000,
1219,Cusco,7,np00000,
1219,–,13,fg,
1219,$,15,zm,
1219,"7,123",16,dn0000,
1220,CDMX,0,np00000,
1220,a,5,sp000,
1220,Bahréin,7,np00000,
1220,–,15,fg,
1220,$,17,zm,
1220,"9,374",18,dn0000,
1221,¡,0,faa,
1221,Vuelo,1,vmm0000,
1221,+,7,rg,
1221,Hotel,9,np00000,
1221,!,14,fat,
1221,CDMX,16,np00000,
1221,",",20,fc,
1221,MTY,22,np00000,
1221,",",20,fc,
1221,GDL,27,np00000,
1221,",",20,fc,
1221,León,32,np00000,
1221,y,37,cc,
1221,SLP,39,np00000,
1221,a,43,sp000,
1221,Cancún,45,np00000,
1221,–,52,fg,
1221,$,54,zm,
1221,"2,612",55,dn0000,
1222,CDMX,0,np00000,
1222,a,5,sp000,
1222,Dubai,7,np00000,
1222,–,13,fg,
1222,$,15,zm,
1222,"13,070",16,z0,
1223,¡,0,faa,
1223,Mundial,1,np00000,
1223,!,8,fat,
1223,CDMX,10,np00000,
1223,a,6,sp000,
1223,Milán,17,np00000,
1223,+,23,rg,
1223,Milán,17,np00000,
1223,a,6,sp000,
1223,Moscú,33,np00000,
1223,–,39,fg,
1223,$,41,zm,
1223,"17,685",42,dn0000,
1224,Vancouver,0,np00000,
1224,a,1,sp000,
1224,China,12,np00000,
1224,–,18,fg,
1224,$,20,zm,
1224,"8,615",21,dn0000,
1225,CDMX,0,np00000,
1225,a,5,sp000,
1225,P,7,np00000,
1225,.,8,fp,
1225,Escondido,10,aq0000,
1225,–,20,fg,
1225,$,22,nc0p000,
1225,"1,172",23,dn0000,
1226,CDMX,0,np00000,
1226,a,5,sp000,
1226,Milán,7,np00000,
1226,–,13,fg,
1226,$,15,zm,
1226,"12,973",16,z0,
1226,.,22,fp,
1226,¡,24,faa,
1226,Opción,25,np00000,
1226,de,32,sp000,
1226,hostal,35,nc0s000,
1226,desde,42,sp000,
1226,612,48,dn0000,
1226,pesos,52,nc0p000,
1226,la,58,da0000,
1226,noche,61,nc0s000,
1226,con,67,sp000,
1226,desayuno,71,nc0s000,
1226,incluido,80,aq0000,
1226,!,88,fat,
1227,NYC,0,np00000,
1227,a,4,sp000,
1227,Reikiavik,6,np00000,
1227,",",15,fc,
1227,Islandia,17,np00000,
1227,–,26,fg,
1227,$,28,zm,
1227,"3,945",29,dn0000,
1228,NYC,0,np00000,
1228,a,4,sp000,
1228,París,6,np00000,
1228,–,12,fg,
1228,$,14,zm,
1228,"6,180",15,dn0000,
1229,CUN,0,np00000,
1229,y,4,cc,
1229,CDMX,6,np00000,
1229,a,11,sp000,
1229,Miami,13,np00000,
1229,–,19,fg,
1229,$,21,zm,
1229,"3,344",22,dn0000,
1230,CDMX,0,np00000,
1230,y,5,cc,
1230,23,7,z0,
1230,ciudades,10,nc0p000,
1230,más,19,rg,
1230,a,14,sp000,
1230,NYC,25,np00000,
1230,–,29,fg,
1230,$,31,zm,
1230,"4,242",32,z0,
1230,.,37,fp,
1230,¡,39,faa,
1230,Opción,40,np00000,
1230,de,15,sp000,
1230,hostal,50,nc0s000,
1230,desde,57,sp000,
1230,662,63,z0,
1230,pesos,67,nc0p000,
1230,la,73,da0000,
1230,noche,76,nc0s000,
1230,!,81,fat,
1231,CDMX,0,np00000,
1231,a,5,sp000,
1231,Puerto,7,np00000,
1231,Vallarta,14,np00000,
1231,–,23,fg,
1231,$,25,zm,
1231,"1,697",26,dn0000,
1232,CDMX,0,np00000,
1232,a,5,sp000,
1232,El,7,da0000,
1232,Cairo,10,np00000,
1232,",",15,fc,
1232,Egipto,17,np00000,
1232,–,24,fg,
1232,$,26,zm,
1232,"10,476",27,dn0000,
1233,MTY,0,np00000,
1233,",",3,fc,
1233,GDL,5,np00000,
1233,y,9,cc,
1233,CDMX,11,np00000,
1233,a,16,sp000,
1233,Mérida,18,np00000,
1233,",",3,fc,
1233,Yucatán,26,np00000,
1233,–,34,fg,
1233,$,36,zm,
1233,"1,430",37,z0,
1233,.,42,fp,
1233,¡,44,faa,
1233,Opción,45,np00000,
1233,de,52,sp000,
1233,hostal,55,nc0s000,
1233,desde,62,sp000,
1233,128,68,z0,
1233,pesos,72,nc0p000,
1233,la,78,da0000,
1233,noche,81,nc0s000,
1233,con,87,sp000,
1233,desayuno,91,nc0s000,
1233,incluido,100,aq0000,
1233,!,108,fat,
1234,CUN,0,np00000,
1234,a,4,sp000,
1234,Helsinki,6,np00000,
1234,",",14,fc,
1234,Finlandia,16,np00000,
1234,–,26,fg,
1234,$,28,zm,
1234,"15,557",29,dn0000,
1235,CUN,0,np00000,
1235,a,4,sp000,
1235,Düsseldorf,6,np00000,
1235,",",16,fc,
1235,Alemania,18,np00000,
1235,–,27,fg,
1235,$,29,zm,
1235,"10,302",30,dn0000,
1236,CDMX,0,np00000,
1236,a,5,sp000,
1236,Tokio,7,np00000,
1236,",",12,fc,
1236,Japón,14,np00000,
1236,–,20,fg,
1236,$,22,zm,
1236,"11,676",23,ao0000,
1236,.,29,fp,
1236,¡,31,faa,
1236,Opción,32,np00000,
1236,de,39,sp000,
1236,hostal,42,nc0s000,
1236,desde,49,sp000,
1236,378,55,z0,
1236,pesos,59,nc0p000,
1236,la,65,da0000,
1236,noche,68,nc0s000,
1236,con,74,sp000,
1236,desayuno,78,nc0s000,
1236,incluido,87,aq0000,
1236,!,95,fat,
1237,CDMX,0,np00000,
1237,a,5,sp000,
1237,El,7,da0000,
1237,Cairo,10,np00000,
1237,",",15,fc,
1237,Egipto,17,np00000,
1237,–,24,fg,
1237,$,26,zm,
1237,"10,694",27,ao0000,
1237,.,33,fp,
1237,¡,35,faa,
1237,Opción,36,np00000,
1237,de,43,sp000,
1237,hostal,46,nc0s000,
1237,desde,53,sp000,
1237,188,59,dn0000,
1237,pesos,63,zm,
1237,con,69,sp000,
1237,desayuno,73,nc0s000,
1237,incluido,82,aq0000,
1237,en,91,sp000,
1237,habitación,94,nc0s000,
1237,privada,105,aq0000,
1237,!,112,fat,
1238,CDMX,0,np00000,
1238,a,5,sp000,
1238,Dubai,7,np00000,
1238,–,13,fg,
1238,$,15,zm,
1238,"12,987",16,dn0000,
1239,¡,0,faa,
1239,Desde,1,sp000,
1239,todo,7,di0000,
1239,México,12,np00000,
1239,!,18,fat,
1239,CDMX,20,np00000,
1239,y,25,cc,
1239,23,27,z0,
1239,ciudades,30,nc0p000,
1239,más,39,rg,
1239,a,34,sp000,
1239,Las,45,da0000,
1239,Vegas,49,np00000,
1239,–,55,fg,
1239,$,57,zm,
1239,"3,604",58,dn0000,
1240,Monterrey,0,np00000,
1240,a,10,sp000,
1240,Cancún,12,np00000,
1240,–,19,fg,
1240,$,21,zm,
1240,"1,567",22,dn0000,
1241,L,0,np00000,
1241,.,1,fp,
1241,A,2,sp000,
1241,.,1,fp,
1241,a,5,sp000,
1241,Roma,7,np00000,
1241,–,12,fg,
1241,$,14,zm,
1241,"7,713",15,dn0000,
1242,CUN,0,np00000,
1242,a,4,sp000,
1242,Bogotá,6,np00000,
1242,–,13,fg,
1242,$,15,zm,
1242,"4,077",16,dn0000,
1243,CDMX,0,np00000,
1243,a,5,sp000,
1243,Toronto,7,np00000,
1243,–,15,fg,
1243,$,17,zm,
1243,"4,643",18,z0,
1243,.,23,fp,
1243,¡,25,faa,
1243,Opción,26,np00000,
1243,de,33,sp000,
1243,hostal,36,nc0s000,
1243,desde,43,sp000,
